timestamp,open,high,low,close,volume
2024-08-04,64.639,65.231,60.336,62.478,35469.97378182
2024-08-05,62.476,62.589,49.689,56.065,246559.82407546
2024-08-06,56.017,59.323,55.995,58.262,57746.97988739
2024-08-07,58.248,59.485,55.378,55.894,66704.23960735
2024-08-08,55.971,62.003,55.162,61.173,47056.02952626
2024-08-09,61.146,61.217,59.313,60.711,37956.54
2024-08-10,60.716,61.539,60.153,61.152,23153.03
2024-08-11,61.148,62.388,58.82,59.671,36233.65
2024-08-12,59.721,62.054,59.172,61.495,45981.71835424
2024-08-13,61.521,63.487,61.113,63.434,45238.99
2024-08-14,63.441,64.681,62.563,64.05,48004.56
2024-08-15,64.064,66.883,63.588,65.354,65835.06
2024-08-16,65.347,66.76,64.284,66.494,73454.39
2024-08-17,66.497,67.854,65.884,67.554,27964.83
2024-08-18,67.595,68.129,66.077,66.348,46449.57999885
2024-08-19,66.347,67.422,65.82,66.321,39487.9399999
2024-08-20,66.336,67.296,63.155,64.417,45770.7
2024-08-21,64.402,64.786,62.075,64.282,53838.46
2024-08-22,64.299,64.376,62.463,63.767,47680.23
2024-08-23,63.759,66.866,63.48,66.117,50053.94
2024-08-24,66.119,67.995,65.433,66.566,36817.23
2024-08-25,66.576,66.868,64.435,64.82,37638.97
2024-08-26,64.797,65.071,62.937,63.012,40064.07
2024-08-27,63.012,63.953,59.026,60.388,47804.82410223
2024-08-28,60.385,62.372,59.403,61.799,40529.42
2024-08-29,61.759,63.933,61.102,62.508,47501.01
2024-08-30,62.459,65.402,61.56,64.927,61920.37997551
2024-08-31,64.914,66.42,64.855,64.976,39863.1299998
2024-09-01,64.996,65.117,62.831,63.575,37754.2
2024-09-02,63.554,65.731,62.6,65.367,36100.69
2024-09-03,65.333,66.34,64.302,64.341,31650.88
2024-09-04,64.399,66.212,62.022,65.415,48159.98
2024-09-05,65.366,68.536,64.44,66.075,75803.45
2024-09-06,66.059,66.811,61.188,63.018,41856.07
2024-09-07,62.956,64.152,61.664,62.077,23984.8
2024-09-08,62.035,62.284,59.871,60.929,30573.14
2024-09-09,60.95,61.784,59.668,61.392,49030.43682934
2024-09-10,61.407,61.761,60.36,61.538,32716.5
2024-09-11,61.496,62.413,60.118,62.173,39303.75996162
2024-09-12,62.199,63.127,61.504,62.846,40727.17
2024-09-13,62.844,65.01,62.404,64.913,32804.41996469
2024-09-14,64.951,66.755,64.88,65.896,23791.73
2024-09-15,65.915,66.299,62.897,63.295,23510.674948
2024-09-16,63.247,63.743,62.089,62.609,26771.89
2024-09-17,62.612,64.01,61.922,63.77,32305.2399414
2024-09-18,63.693,64.854,62.41,64.831,39048.48
2024-09-19,64.855,66.056,64.708,65.398,30983.45
2024-09-20,65.416,66.432,64.346,65.312,33885.65
2024-09-21,65.317,67.146,64.81,66.84,32789.56
2024-09-22,66.876,68.788,66.464,68.694,24777.71716564
2024-09-23,68.672,69.308,66.636,66.966,29344.97
2024-09-24,66.968,67.168,65.674,66.671,31466.15
2024-09-25,66.689,67.865,65.909,66.531,34762.35
2024-09-26,66.569,68.573,65.634,68.559,32121.67
2024-09-27,68.559,71.199,68.293,71.15,37070.00196377
2024-09-28,71.123,71.491,68.994,69.955,38690.22
2024-09-29,69.958,70.301,66.371,69.27,41693.49
2024-09-30,69.266,69.359,66.304,66.86,37964.65
2024-10-01,66.835,68.591,61.995,63.405,61788.82
2024-10-02,63.388,64.765,62.67,63.477,27411.55
