timestamp,open,high,low,close,volume
2024-07-20,0.4389,0.4419,0.4275,0.4373,54136437.1
2024-07-21,0.4373,0.449,0.4166,0.4469,85361994.3
2024-07-22,0.447,0.4504,0.4234,0.4262,79086035.0
2024-07-23,0.4261,0.4296,0.4028,0.41,86052015.5
2024-07-24,0.41,0.4217,0.4038,0.4063,97197388.2
2024-07-25,0.4062,0.4085,0.3816,0.3948,96406178.5
2024-07-26,0.3948,0.4199,0.3944,0.4172,59178553.1
2024-07-27,0.4172,0.4292,0.4126,0.4176,171402225.1
2024-07-28,0.4176,0.4207,0.4043,0.4073,80650723.3
2024-07-29,0.4072,0.4272,0.403,0.4031,83989483.1
2024-07-30,0.4031,0.4077,0.394,0.4015,66547192.1
2024-07-31,0.4015,0.4078,0.3871,0.3882,64025495.7
2024-08-01,0.3881,0.3958,0.3681,0.3925,93185663.4
2024-08-02,0.3925,0.3952,0.3578,0.3636,122506209.6
2024-08-03,0.3637,0.373,0.3489,0.3646,87498771.3
2024-08-04,0.3646,0.3677,0.3335,0.3442,97503415.0
2024-08-05,0.3442,0.346,0.2756,0.3119,592112788.2
2024-08-06,0.3118,0.3369,0.3114,0.331,125385161.0
2024-08-07,0.331,0.341,0.3161,0.3241,108079429.6
2024-08-08,0.3241,0.3535,0.3187,0.3516,108236428.8
2024-08-09,0.3515,0.3545,0.3365,0.3483,75715466.2
2024-08-10,0.3484,0.3524,0.3442,0.3457,32923978.4
2024-08-11,0.3456,0.3566,0.3269,0.3276,58078474.9
2024-08-12,0.3276,0.3447,0.3263,0.339,75901662.9
2024-08-13,0.3389,0.3451,0.3306,0.34,46778962.1
2024-08-14,0.34,0.3457,0.3308,0.3352,52329030.8
2024-08-15,0.3353,0.3419,0.3204,0.3248,73704919.9
2024-08-16,0.3249,0.3455,0.3202,0.3301,89181725.2
2024-08-17,0.3301,0.3388,0.3274,0.3373,37562981.3
2024-08-18,0.3374,0.34,0.3327,0.3342,31399291.8
2024-08-19,0.3342,0.3378,0.3276,0.3367,59429594.3
2024-08-20,0.3367,0.3483,0.3352,0.3434,67569520.8
2024-08-21,0.3434,0.3775,0.3423,0.3689,120694348.6
2024-08-22,0.3689,0.3775,0.3642,0.3763,74918204.0
2024-08-23,0.3763,0.3926,0.3736,0.3912,103804942.5
2024-08-24,0.3912,0.4014,0.3877,0.3935,68874709.6
2024-08-25,0.3935,0.3944,0.3775,0.3849,64228390.3
2024-08-26,0.3849,0.388,0.3659,0.3661,85653817.5
2024-08-27,0.3661,0.3729,0.3419,0.3503,95443201.9
2024-08-28,0.3503,0.3606,0.3406,0.3502,90938224.2
2024-08-29,0.3502,0.3676,0.3491,0.3578,80645542.3
2024-08-30,0.3577,0.3621,0.3373,0.3469,103161060.8
2024-08-31,0.3469,0.3504,0.3444,0.345,27057484.0
2024-09-01,0.3451,0.3458,0.3267,0.3311,63866107.4
2024-09-02,0.331,0.3374,0.325,0.3362,70472662.0
2024-09-03,0.3362,0.3398,0.3172,0.3185,75474745.4
2024-09-04,0.3184,0.3293,0.305,0.3231,120424863.1
2024-09-05,0.3231,0.3401,0.3195,0.3251,116970963.2
2024-09-06,0.3251,0.3319,0.3034,0.3148,132485885.1
2024-09-07,0.3148,0.3278,0.3145,0.3253,44625799.5
2024-09-08,0.3253,0.3409,0.3237,0.339,71465766.9
2024-09-09,0.339,0.3489,0.3376,0.3435,80797659.4
2024-09-10,0.3434,0.3457,0.3374,0.3431,51064979.8
2024-09-11,0.3431,0.3573,0.33,0.3532,76745712.0
2024-09-12,0.3532,0.3617,0.352,0.3564,83045574.5
2024-09-13,0.3563,0.365,0.3503,0.3606,61642001.2
2024-09-14,0.3606,0.3617,0.351,0.3539,40948020.2
2024-09-15,0.354,0.3563,0.3341,0.3385,67858002.3
2024-09-16,0.3386,0.3386,0.3264,0.3303,66210102.2
2024-09-17,0.3302,0.3431,0.3284,0.3379,41040206.3
