timestamp,open,high,low,close,volume
2024-08-02,0.6538,0.6559,0.5941,0.6039,1996077.7379
2024-08-03,0.6034,0.6272,0.5852,0.6073,1866028.9793
2024-08-04,0.6072,0.6193,0.5529,0.5663,2293455.62958712
2024-08-05,0.565,0.5683,0.4287,0.4813,15579436.70626323
2024-08-06,0.4818,0.5223,0.4811,0.5029,2609592.2271
2024-08-07,0.5025,0.5232,0.4759,0.4844,2298230.4516
2024-08-08,0.4845,0.5584,0.4777,0.5548,2631885.6282
2024-08-09,0.5546,0.59,0.5359,0.5772,2763308.1505
2024-08-10,0.5773,0.5906,0.561,0.5769,1769554.7061
2024-08-11,0.5764,0.5972,0.5484,0.5518,1263016.21131884
2024-08-12,0.5528,0.5968,0.5452,0.5892,2033665.6477
2024-08-13,0.5889,0.5922,0.5661,0.5788,1080665.942
2024-08-14,0.5785,0.5877,0.5545,0.5617,1556266.4283
2024-08-15,0.5615,0.5703,0.5307,0.5369,1646020.2675
2024-08-16,0.536,0.55,0.5214,0.5334,1123521.6917
2024-08-17,0.5332,0.5438,0.5309,0.5403,508836.9864
2024-08-18,0.54,0.5543,0.5356,0.5365,698851.769
2024-08-19,0.5368,0.5425,0.5267,0.5405,818444.4194
2024-08-20,0.5409,0.5541,0.5268,0.5355,1217541.1385
2024-08-21,0.5354,0.5609,0.5263,0.5531,1460166.7489
2024-08-22,0.5529,0.569,0.5425,0.5615,1327459.4804
2024-08-23,0.5618,0.6093,0.5614,0.6025,2929136.8037
2024-08-24,0.6029,0.6364,0.5977,0.6216,1904369.4527
2024-08-25,0.6215,0.622,0.589,0.5973,2250729.6669
2024-08-26,0.5975,0.605,0.5686,0.5718,1693952.46379543
2024-08-27,0.5709,0.5798,0.5122,0.5254,2371191.8485
2024-08-28,0.525,0.5374,0.5065,0.5213,2359605.9173
2024-08-29,0.5218,0.534,0.5064,0.5132,4336088.9235
2024-08-30,0.5127,0.5163,0.4859,0.5138,1854739.8639
2024-08-31,0.5139,0.5196,0.5071,0.5141,517267.4541
2024-09-01,0.5139,0.5144,0.4843,0.4901,1058774.6532
2024-09-02,0.4897,0.5222,0.4891,0.5163,1230186.1143
2024-09-03,0.5163,0.521,0.4932,0.4937,801610.1498
2024-09-04,0.4945,0.5138,0.4674,0.4969,1735071.615
2024-09-05,0.4971,0.5026,0.4898,0.4977,1551392.421
2024-09-06,0.4971,0.5084,0.4685,0.4809,4204836.7738
2024-09-07,0.4806,0.5053,0.4799,0.5012,1017913.9191
2024-09-08,0.5011,0.5162,0.4966,0.5086,1311760.9497
2024-09-09,0.509,0.5322,0.5055,0.524,1341236.0368
2024-09-10,0.5239,0.5407,0.516,0.5334,1690683.4889
2024-09-11,0.5336,0.5343,0.5012,0.5144,2193701.13405339
2024-09-12,0.5148,0.527,0.5105,0.5249,1333446.0126
2024-09-13,0.525,0.5401,0.5161,0.5368,2983258.1991
2024-09-14,0.5371,0.5392,0.525,0.5308,1116985.035
2024-09-15,0.5304,0.5404,0.5086,0.5115,1265070.5762
2024-09-16,0.511,0.5169,0.4977,0.5106,1616113.4204
2024-09-17,0.5112,0.5307,0.5048,0.522,1366214.757
2024-09-18,0.5215,0.5293,0.501,0.5292,1927603.12224628
2024-09-19,0.5295,0.581,0.5293,0.5569,3068722.0866
2024-09-20,0.558,0.5883,0.5494,0.5777,3552647.8566
2024-09-21,0.5773,0.6231,0.5669,0.6157,3297887.78760233
2024-09-22,0.6154,0.6211,0.5829,0.5999,2646953.9431
2024-09-23,0.6001,0.6239,0.5893,0.599,2014316.3068
2024-09-24,0.5993,0.618,0.5842,0.6139,4765297.55167716
2024-09-25,0.6143,0.6339,0.5958,0.5984,3408137.5481
2024-09-26,0.5987,0.6444,0.5877,0.6198,3554041.253
2024-09-27,0.6195,0.6808,0.6181,0.6674,3460594.0186
2024-09-28,0.6677,0.6724,0.6335,0.6475,1837152.6415
2024-09-29,0.6475,0.6577,0.6317,0.6461,1610613.094
2024-09-30,0.6457,0.6536,0.6163,0.6268,1782340.72645556
