timestamp,open,high,low,close,volume
2024-07-20,34.015,34.323,32.763,33.532,515094.43
2024-07-21,33.53,35.099,32.501,34.255,576757.49
2024-07-22,34.265,34.276,31.177,31.35,444750.77
2024-07-23,31.35,32.06,29.73,30.8,441244.02
2024-07-24,30.81,32.49,30.05,30.3,264124.44
2024-07-25,30.29,30.8,28.55,29.98,460183.86
2024-07-26,29.97,31.64,29.94,31.1,239350.2
2024-07-27,31.09,32.9,30.1,31.3,421519.93
2024-07-28,31.31,31.43,30.24,30.7,147905.45
2024-07-29,30.7,33.24,30.7,30.73,438873.39
2024-07-30,30.74,32.12,28.72,29.12,323263.05
2024-07-31,29.13,30.5,28.88,29.08,450438.21
2024-08-01,29.09,29.57,26.35,27.02,961908.4
2024-08-02,27.03,27.43,24.06,24.52,851620.59
2024-08-03,24.52,24.86,22.03,22.66,695154.76
2024-08-04,22.67,23.4,20.15,20.95,794558.66
2024-08-05,20.96,21.22,16.22,19.44,2783710.46
2024-08-06,19.45,21.49,19.37,20.54,858390.9
2024-08-07,20.54,21.55,19.29,19.53,680871.47
2024-08-08,19.54,22.94,19.09,22.51,787383.37
2024-08-09,22.52,22.6,21.16,22.04,466217.04
2024-08-10,22.05,22.44,21.31,21.83,225241.48
2024-08-11,21.84,22.48,19.82,20.03,420247.68
2024-08-12,20.03,21.56,19.62,21.15,630495.39
2024-08-13,21.16,22.49,20.19,22.19,397657.56
2024-08-14,22.19,22.44,20.82,21.08,553607.77
2024-08-15,21.09,22.78,20.58,21.11,646750.96
2024-08-16,21.12,22.36,20.01,21.64,570015.18
2024-08-17,21.64,21.76,21.04,21.57,185273.03
2024-08-18,21.57,22.06,20.96,21.19,352566.87
2024-08-19,21.19,21.6,20.5,21.43,320071.78
2024-08-20,21.43,23.9,21.36,23.5,820682.08
2024-08-21,23.5,24.91,22.9,24.2,539517.19
2024-08-22,24.21,24.75,23.65,24.54,330187.11
2024-08-23,24.54,26.88,24.34,26.38,543936.66
2024-08-24,26.39,28.88,25.68,26.25,481257.36
2024-08-25,26.27,26.78,24.49,26.25,459359.82
2024-08-26,26.25,26.52,24.57,24.86,364702.48
2024-08-27,24.87,26.2,23.05,23.78,499205.5
2024-08-28,23.79,24.7,22.33,22.56,576258.12
2024-08-29,22.57,23.65,21.75,22.15,440719.09
2024-08-30,22.14,22.53,20.89,21.99,316594.68
2024-08-31,22.01,22.18,21.26,21.63,230419.83
2024-09-01,21.64,21.85,20.52,20.78,333338.94
2024-09-02,20.78,21.95,20.48,21.7,180661.83
2024-09-03,21.7,22.24,20.45,20.58,322728.42
2024-09-04,20.58,21.63,19.43,21.29,479420.77
2024-09-05,21.3,21.69,20.68,21.03,256357.59
2024-09-06,21.02,21.9,19.62,20.0,471043.89
2024-09-07,20.0,20.82,19.2,19.48,320144.04
2024-09-08,19.48,20.61,19.44,20.16,490325.02
2024-09-09,20.17,21.16,19.81,20.82,756013.92
2024-09-10,20.83,20.85,19.73,19.91,802936.78
2024-09-11,19.91,20.38,18.62,20.01,1217847.94
2024-09-12,20.01,20.8,19.58,20.04,878592.54
2024-09-13,20.04,20.57,19.54,20.39,695922.74
2024-09-14,20.4,20.87,19.75,20.02,618596.37
2024-09-15,20.03,20.33,18.78,19.03,759634.12
2024-09-16,19.04,19.36,18.59,18.94,452835.16
2024-09-17,18.95,19.38,18.25,18.74,654651.89
