timestamp,open,high,low,close,volume
2024-07-24,24.04,24.14,22.58,22.86,491782.96
2024-07-25,22.85,22.96,21.28,22.09,573118.86
2024-07-26,22.09,22.99,22.06,22.91,304481.78
2024-07-27,22.91,23.29,22.54,22.82,313313.1
2024-07-28,22.82,22.94,22.38,22.64,147829.06
2024-07-29,22.64,23.56,22.55,22.83,333295.01
2024-07-30,22.83,23.06,21.97,22.24,234138.47
2024-07-31,22.24,22.57,21.65,21.78,229398.5
2024-08-01,21.78,22.18,20.42,21.54,504689.93
2024-08-02,21.54,21.65,20.04,20.23,591934.22
2024-08-03,20.22,20.59,19.12,19.65,584043.66
2024-08-04,19.65,19.87,18.27,18.92,564783.98
2024-08-05,18.92,19.01,15.56,17.66,2652398.66
2024-08-06,17.66,18.63,17.63,18.14,732131.69
2024-08-07,18.14,18.56,17.72,18.16,1416336.53
2024-08-08,18.16,20.07,17.9,19.86,1029090.67
2024-08-09,19.86,19.91,18.93,19.42,583099.15
2024-08-10,19.42,19.61,19.27,19.39,242984.99
2024-08-11,19.39,19.72,18.35,18.41,370711.54
2024-08-12,18.41,19.25,18.23,19.18,437723.78
2024-08-13,19.17,19.29,18.69,19.16,294389.64
2024-08-14,19.16,19.29,18.51,18.83,567706.95
2024-08-15,18.83,19.16,18.29,18.54,308709.45
2024-08-16,18.55,18.89,18.3,18.74,233685.96
2024-08-17,18.74,18.94,18.58,18.79,95089.27
2024-08-18,18.78,19.19,18.56,18.57,181236.88
2024-08-19,18.57,19.04,18.51,18.94,249304.23
2024-08-20,18.95,19.41,18.66,18.88,272855.1
2024-08-21,18.88,19.6,18.73,19.49,378818.59
2024-08-22,19.49,19.6,19.21,19.49,305377.45
2024-08-23,19.5,20.84,19.48,20.57,533976.4
2024-08-24,20.58,20.98,20.36,20.62,329575.65
2024-08-25,20.63,20.68,19.85,20.12,291941.19
2024-08-26,20.11,20.25,19.37,19.44,267166.11
2024-08-27,19.44,19.6,17.82,18.3,447174.41
2024-08-28,18.29,19.09,18.11,18.58,450604.75
2024-08-29,18.56,18.94,18.27,18.47,190720.82
2024-08-30,18.46,18.63,17.91,18.57,251472.77
2024-08-31,18.56,18.63,18.2,18.41,106430.24
2024-09-01,18.41,18.41,17.46,17.62,230763.08
2024-09-02,17.62,18.42,17.52,18.27,234924.15
2024-09-03,18.27,18.41,17.61,17.66,176907.54
2024-09-04,17.65,18.29,16.82,18.07,441003.11
2024-09-05,18.07,18.16,17.46,17.61,426686.88
2024-09-06,17.61,17.87,16.73,17.3,763752.67
2024-09-07,17.29,17.75,17.24,17.63,167124.07
2024-09-08,17.64,18.01,17.55,17.94,171184.64
2024-09-09,17.96,18.6,17.78,18.34,303486.53
2024-09-10,18.35,18.72,18.13,18.56,292063.03
2024-09-11,18.56,18.6,17.94,18.46,296036.49
2024-09-12,18.46,18.63,18.31,18.56,219289.41
2024-09-13,18.56,18.92,18.25,18.85,288402.59
2024-09-14,18.85,18.88,18.46,18.61,123515.71
2024-09-15,18.6,18.65,17.67,17.79,247689.07
2024-09-16,17.78,17.89,17.48,17.75,243491.16
2024-09-17,17.74,18.27,17.62,17.98,261913.2
2024-09-18,17.98,18.34,17.49,18.32,286913.37
2024-09-19,18.33,19.2,18.33,18.79,461997.94
2024-09-20,18.79,19.28,18.42,19.0,661023.48
2024-09-21,19.0,19.36,18.85,19.33,158803.57
