timestamp,open,high,low,close,volume
2024-07-20,6.5,6.588,6.432,6.52,820488.81
2024-07-21,6.521,6.551,6.213,6.533,1129463.28
2024-07-22,6.533,6.581,6.235,6.267,1807429.99
2024-07-23,6.268,6.329,6.067,6.173,1214087.56
2024-07-24,6.173,6.302,5.982,6.026,787085.86
2024-07-25,6.026,6.044,5.696,5.925,1785284.13
2024-07-26,5.924,6.192,5.911,6.168,1393312.24
2024-07-27,6.167,6.387,6.13,6.344,1120875.73
2024-07-28,6.344,6.397,6.182,6.218,762150.51
2024-07-29,6.219,6.374,6.1,6.108,1418465.7
2024-07-30,6.108,6.195,5.947,6.003,909849.77
2024-07-31,6.004,6.083,5.778,5.807,1164931.36
2024-08-01,5.806,5.871,5.488,5.781,1348651.78
2024-08-02,5.779,5.809,5.22,5.36,2554562.03
2024-08-03,5.359,5.417,5.009,5.125,1870693.15
2024-08-04,5.127,5.215,4.809,5.049,2559737.318
2024-08-05,5.049,5.1,4.027,4.641,7140755.939
2024-08-06,4.641,4.972,4.636,4.905,1737287.37
2024-08-07,4.904,5.053,4.734,4.839,1530076.33
2024-08-08,4.843,5.178,4.744,5.15,2401038.98
2024-08-09,5.148,5.149,4.938,5.085,1207400.45
2024-08-10,5.085,5.25,5.017,5.204,1028013.64
2024-08-11,5.205,5.243,4.865,4.899,1288379.96
2024-08-12,4.899,5.198,4.897,5.075,1344214.18
2024-08-13,5.076,5.084,4.889,5.007,1085943.81
2024-08-14,5.008,5.011,4.725,4.769,1579892.72
2024-08-15,4.769,4.81,4.468,4.51,2807918.96
2024-08-16,4.511,4.61,4.429,4.554,1634017.4
2024-08-17,4.555,4.67,4.524,4.614,745414.37
2024-08-18,4.613,4.715,4.558,4.567,1196464.11
2024-08-19,4.568,4.642,4.507,4.636,1278582.97
2024-08-20,4.636,4.834,4.624,4.787,1894012.53
2024-08-21,4.787,4.823,4.615,4.749,1939195.94
2024-08-22,4.749,4.798,4.649,4.691,2425070.35
2024-08-23,4.691,5.142,4.69,5.097,3524986.23
2024-08-24,5.097,5.444,5.075,5.348,3452216.29
2024-08-25,5.348,5.35,5.002,5.063,6430316.14
2024-08-26,5.063,5.118,4.872,4.888,2813803.16
2024-08-27,4.889,5.031,4.5,4.592,4023301.82
2024-08-28,4.593,4.789,4.447,4.599,3046377.18
2024-08-29,4.6,4.739,4.517,4.61,1253783.69
2024-08-30,4.608,4.676,4.446,4.645,1546926.08
2024-08-31,4.646,4.702,4.508,4.56,802413.89
2024-09-01,4.561,4.564,4.263,4.3,1349972.65
2024-09-02,4.299,4.48,4.284,4.437,1500512.01
2024-09-03,4.437,4.509,4.101,4.109,2313037.6
2024-09-04,4.109,4.141,3.891,4.071,3932388.9
2024-09-05,4.072,4.1,3.86,3.908,3849573.59
2024-09-06,3.908,3.976,3.615,3.716,4208533.96
2024-09-07,3.716,3.783,3.636,3.671,2663343.79
2024-09-08,3.671,3.836,3.658,3.808,3171459.45
2024-09-09,3.808,4.111,3.805,4.091,4029878.7
2024-09-10,4.092,4.174,4.039,4.132,2540801.43
2024-09-11,4.132,4.213,4.012,4.16,2783804.18
2024-09-12,4.16,4.188,4.056,4.145,2010940.16
2024-09-13,4.146,4.258,4.122,4.208,2659955.4
2024-09-14,4.208,4.249,4.144,4.241,1282864.39
2024-09-15,4.242,4.255,4.023,4.06,1427310.52
2024-09-16,4.06,4.064,3.916,3.97,2041883.33
2024-09-17,3.971,4.191,3.94,4.164,1283182.03
